Shipment_ID,Origin_Hub,Destination_Hub,Carrier_ID,Departure_Timestamp,Arrival_Timestamp,Delivery_Status
SHP005254,HUB017,HUB001,CAR008,2023-05-16T21:00:00,2023-05-21T02:00:00,Delivered
SHP005255,HUB019,HUB001,CAR006,2023-11-11T11:00:00,2023-11-12T11:00:00,Delivered
SHP005256,HUB017,HUB003,CAR007,2023-10-06T07:00:00,2023-10-09T09:00:00,Delivered
SHP005257,HUB017,HUB016,CAR003,2023-08-28T09:00:00,2023-08-30T00:00:00,In Transit
SHP005258,HUB012,HUB016,CAR010,2023-09-18T23:00:00,2023-09-23T22:00:00,Delayed
SHP005259,HUB019,HUB012,CAR006,2023-03-27T19:00:00,2023-03-31T01:00:00,Delivered
SHP005260,HUB007,HUB005,CAR009,2023-06-06T04:00:00,2023-06-08T13:00:00,Delayed
SHP005261,HUB018,HUB002,CAR003,2023-01-12T04:00:00,2023-01-16T11:00:00,Delivered
SHP005262,HUB004,HUB009,CAR005,2023-03-16T01:00:00,2023-03-18T16:00:00,Delivered
SHP005263,HUB008,HUB004,CAR005,2023-07-05T12:00:00,2023-07-07T05:00:00,Delayed
SHP005264,HUB009,HUB003,CAR004,2023-01-09T00:00:00,2023-01-10T14:00:00,Delivered
SHP005265,HUB006,HUB003,CAR005,2023-05-08T14:00:00,2023-05-13T00:00:00,Delivered
SHP005266,HUB012,HUB011,CAR010,2023-03-12T23:00:00,2023-03-14T16:00:00,Delayed
SHP005267,HUB014,HUB002,CAR005,2023-10-16T14:00:00,2023-10-19T17:00:00,Delivered
SHP005268,HUB017,HUB015,CAR003,2023-06-29T12:00:00,2023-07-04T01:00:00,Delivered
SHP005269,HUB012,HUB001,CAR008,2023-12-20T13:00:00,2023-12-23T02:00:00,Delivered
SHP005270,HUB013,HUB007,CAR004,2023-10-17T13:00:00,2023-10-21T05:00:00,Delivered
SHP005271,HUB010,HUB017,CAR006,2023-01-25T21:00:00,2023-01-28T18:00:00,Delivered
SHP005272,HUB016,HUB001,CAR005,2023-03-14T04:00:00,2023-03-18T21:00:00,Delivered
SHP005273,HUB005,HUB008,CAR009,2023-02-13T09:00:00,2023-02-15T14:00:00,Delivered
SHP005274,HUB013,HUB017,CAR005,2023-12-14T09:00:00,2023-12-17T13:00:00,Delivered
SHP005275,HUB017,HUB020,CAR006,2023-02-04T03:00:00,2023-02-05T18:00:00,Delivered
SHP005276,HUB002,HUB008,CAR008,2023-03-02T10:00:00,2023-03-06T20:00:00,Delivered
SHP005277,HUB010,HUB005,CAR004,2023-07-26T05:00:00,2023-07-31T01:00:00,Delayed
SHP005278,HUB010,HUB014,CAR010,2023-04-16T14:00:00,2023-04-17T22:00:00,Delayed
SHP005279,HUB001,HUB018,CAR001,2023-07-02T20:00:00,2023-07-07T12:00:00,Delivered
SHP005280,HUB016,HUB018,CAR005,2023-11-20T09:00:00,2023-11-22T20:00:00,Delivered
SHP005281,HUB017,HUB009,CAR003,2023-05-22T09:00:00,2023-05-24T14:00:00,Delivered
SHP005282,HUB002,HUB011,CAR005,2023-10-03T12:00:00,2023-10-08T10:00:00,Delivered
SHP005283,HUB017,HUB006,CAR008,2023-08-14T20:00:00,2023-08-17T00:00:00,Delivered
SHP005284,HUB017,HUB010,CAR006,2023-12-25T04:00:00,2023-12-28T15:00:00,Delayed
SHP005285,HUB004,HUB018,CAR009,2023-02-23T10:00:00,2023-02-26T15:00:00,Delivered
SHP005286,HUB011,HUB009,CAR006,2023-06-25T21:00:00,2023-06-29T05:00:00,Delivered
SHP005287,HUB002,HUB017,CAR008,2023-11-25T01:00:00,2023-11-27T16:00:00,Delivered
SHP005288,HUB001,HUB004,CAR008,2023-04-11T03:00:00,2023-04-13T12:00:00,Delivered
SHP005289,HUB004,HUB007,CAR010,2023-11-17T17:00:00,2023-11-20T14:00:00,Delivered
SHP005290,HUB011,HUB006,CAR006,2023-02-23T15:00:00,2023-02-27T03:00:00,Delivered
SHP005291,HUB013,HUB010,CAR003,2023-05-19T06:00:00,2023-05-22T14:00:00,Delivered
SHP005292,HUB006,HUB005,CAR001,2023-05-21T02:00:00,2023-05-22T02:00:00,Delivered
SHP005293,HUB013,HUB011,CAR003,2023-02-01T21:00:00,2023-02-03T10:00:00,Delayed
SHP005294,HUB015,HUB008,CAR008,2023-03-29T11:00:00,2023-03-30T15:00:00,Delivered
SHP005295,HUB019,HUB011,CAR007,2023-11-15T06:00:00,2023-11-17T04:00:00,Delivered
SHP005296,HUB013,HUB020,CAR007,2023-11-18T03:00:00,2023-11-22T17:00:00,Delayed
SHP005297,HUB009,HUB013,CAR003,2023-04-22T12:00:00,2023-04-24T20:00:00,Delivered
SHP005298,HUB002,HUB007,CAR001,2023-10-03T18:00:00,2023-10-06T18:00:00,Delivered
SHP005299,HUB014,HUB005,CAR004,2023-04-06T03:00:00,2023-04-09T01:00:00,Delivered
SHP005300,HUB013,HUB017,CAR010,2023-04-02T18:00:00,2023-04-05T22:00:00,Delivered
SHP005301,HUB009,HUB007,CAR005,2023-04-02T05:00:00,2023-04-03T09:00:00,Delivered
SHP005302,HUB002,HUB016,CAR008,2023-03-28T05:00:00,2023-03-29T23:00:00,Delivered
SHP005303,HUB011,HUB018,CAR010,2023-04-09T23:00:00,2023-04-13T02:00:00,Delivered
SHP005304,HUB003,HUB017,CAR007,2023-12-20T20:00:00,2023-12-24T08:00:00,Delivered
SHP005305,HUB017,HUB002,CAR002,2023-02-23T02:00:00,2023-02-25T04:00:00,Delivered
SHP005306,HUB007,HUB018,CAR004,2023-07-06T05:00:00,2023-07-07T23:00:00,Delivered
SHP005307,HUB017,HUB001,CAR007,2023-12-01T07:00:00,2023-12-05T15:00:00,Delivered
SHP005308,HUB009,HUB015,CAR001,2023-05-23T03:00:00,2023-05-27T22:00:00,Delivered
SHP005309,HUB010,HUB005,CAR008,2023-10-27T07:00:00,2023-10-29T08:00:00,Delivered
SHP005310,HUB010,HUB014,CAR002,2023-07-17T19:00:00,2023-07-22T18:00:00,Delayed
SHP005311,HUB005,HUB015,CAR006,2023-05-15T09:00:00,2023-05-16T19:00:00,Delivered
SHP005312,HUB015,HUB002,CAR003,2023-11-13T21:00:00,2023-11-17T02:00:00,Delivered
SHP005313,HUB014,HUB006,CAR004,2023-08-19T05:00:00,2023-08-24T05:00:00,Delivered
SHP005314,HUB013,HUB001,CAR005,2023-10-03T11:00:00,2023-10-04T22:00:00,Delivered
SHP005315,HUB013,HUB008,CAR003,2023-04-06T21:00:00,2023-04-10T00:00:00,Delivered
SHP005316,HUB017,HUB011,CAR002,2023-04-03T11:00:00,2023-04-07T16:00:00,Delayed
SHP005317,HUB003,HUB014,CAR010,2023-05-30T04:00:00,2023-05-31T22:00:00,Delivered
SHP005318,HUB018,HUB009,CAR002,2023-10-10T14:00:00,2023-10-13T08:00:00,Delayed
SHP005319,HUB013,HUB012,CAR008,2023-03-24T05:00:00,2023-03-28T18:00:00,Delivered
SHP005320,HUB017,HUB008,CAR007,2023-08-10T00:00:00,2023-08-13T15:00:00,Delivered
SHP005321,HUB017,HUB007,CAR004,2023-08-30T16:00:00,2023-09-01T19:00:00,Delivered
SHP005322,HUB006,HUB014,CAR007,2023-09-25T12:00:00,2023-09-28T12:00:00,Delivered
SHP005323,HUB012,HUB015,CAR006,2023-05-03T01:00:00,2023-05-04T04:00:00,Delivered
SHP005324,HUB020,HUB007,CAR007,,2023-12-06T11:00:00,Delivered
SHP005325,HUB008,HUB016,CAR002,2023-05-16T04:00:00,2023-05-20T19:00:00,Delivered
SHP005326,HUB016,HUB020,CAR004,2023-10-24T05:00:00,2023-10-28T13:00:00,Delivered
SHP005327,HUB009,HUB020,CAR006,2023-05-14T05:00:00,2023-05-17T20:00:00,Delayed
SHP005328,HUB008,HUB014,CAR010,2023-09-19T06:00:00,2023-09-21T00:00:00,Delayed
SHP005329,HUB017,HUB003,CAR010,2023-06-26T19:00:00,2023-06-30T11:00:00,Delivered
SHP005330,HUB017,HUB001,CAR010,2023-09-17T00:00:00,2023-09-21T04:00:00,Delivered
SHP005331,HUB008,HUB014,CAR003,2023-08-13T04:00:00,2023-08-15T14:00:00,Delayed
SHP005332,HUB020,HUB009,CAR003,2023-07-19T15:00:00,2023-07-21T20:00:00,Delayed
SHP005333,HUB006,HUB005,CAR002,2023-06-11T11:00:00,2023-06-13T17:00:00,Delivered
SHP005334,HUB019,HUB007,CAR003,2023-10-18T14:00:00,2023-10-20T22:00:00,Delivered
SHP005335,HUB003,HUB015,CAR001,2023-10-07T12:00:00,2023-10-09T10:00:00,Delayed
SHP005336,HUB004,HUB009,CAR004,,2023-10-28T19:00:00,Delayed
SHP005337,HUB015,HUB011,CAR003,2023-11-25T18:00:00,2023-11-28T21:00:00,Delivered
SHP005338,HUB003,HUB018,CAR002,2023-04-19T04:00:00,2023-04-23T16:00:00,Delivered
SHP005339,HUB003,HUB019,CAR005,2023-07-24T10:00:00,2023-07-27T08:00:00,Delayed
SHP005340,HUB017,HUB011,CAR002,2023-07-13T14:00:00,2023-07-18T12:00:00,Delayed
SHP005341,HUB019,HUB003,CAR010,2023-07-14T13:00:00,2023-07-18T15:00:00,Delivered
SHP005342,HUB009,HUB011,CAR010,2023-12-30T18:00:00,2024-01-02T14:00:00,Delivered
SHP005343,HUB009,HUB007,CAR005,2023-03-21T09:00:00,2023-03-25T14:00:00,Delivered
SHP005344,HUB015,HUB017,CAR005,2023-12-29T08:00:00,2023-12-31T02:00:00,Delivered
SHP005345,HUB004,HUB020,CAR008,2023-04-09T16:00:00,2023-04-11T03:00:00,Delivered
SHP005346,HUB008,HUB010,CAR008,2023-04-15T03:00:00,2023-04-18T13:00:00,Delivered
SHP005347,HUB018,HUB008,CAR009,2023-06-17T00:00:00,2023-06-20T16:00:00,Delayed
SHP005348,HUB011,HUB007,CAR006,2023-02-14T06:00:00,2023-02-16T22:00:00,Delivered
SHP005349,HUB008,HUB003,CAR008,2023-02-09T19:00:00,2023-02-14T09:00:00,In Transit
SHP005350,HUB007,HUB013,CAR005,2023-08-17T20:00:00,2023-08-19T06:00:00,Delayed
SHP005351,HUB017,HUB006,CAR006,2023-06-04T03:00:00,2023-06-07T17:00:00,Delayed
SHP005352,HUB005,HUB002,CAR007,2023-10-04T04:00:00,2023-10-08T04:00:00,In Transit
SHP005353,HUB018,HUB002,CAR003,2023-09-20T09:00:00,2023-09-23T05:00:00,Delivered
SHP005354,HUB004,HUB020,CAR009,2023-02-13T13:00:00,2023-02-18T12:00:00,Delivered
SHP005355,HUB010,HUB012,CAR004,2023-08-03T10:00:00,2023-08-04T22:00:00,Delivered
SHP005356,HUB008,HUB015,CAR008,2023-12-21T09:00:00,2023-12-24T10:00:00,Delivered
SHP005357,HUB008,HUB009,CAR008,2023-12-16T00:00:00,2023-12-19T13:00:00,Delayed
SHP005358,HUB003,HUB006,CAR008,2023-12-25T08:00:00,2023-12-28T21:00:00,Delivered
SHP005359,HUB008,HUB003,CAR003,2023-02-25T14:00:00,2023-03-01T09:00:00,Delayed
SHP005360,HUB013,HUB016,CAR003,2023-11-01T13:00:00,2023-11-04T22:00:00,Cancelled
SHP005361,HUB006,HUB008,CAR002,2023-11-12T03:00:00,2023-11-16T13:00:00,Delivered
SHP005362,HUB011,HUB019,CAR007,2023-12-20T08:00:00,2023-12-23T22:00:00,In Transit
SHP005363,HUB005,HUB013,CAR006,2023-05-07T03:00:00,,In Transit
SHP005364,HUB004,HUB015,CAR002,2023-06-01T22:00:00,2023-06-04T03:00:00,Delivered
SHP005365,HUB020,HUB015,CAR003,2023-07-13T15:00:00,2023-07-16T10:00:00,Delivered
SHP005366,HUB019,HUB010,CAR002,2023-05-13T04:00:00,2023-05-16T01:00:00,In Transit
SHP005367,HUB014,HUB002,CAR004,2023-09-18T10:00:00,2023-09-22T20:00:00,Delivered
SHP005368,HUB007,HUB005,CAR010,2023-11-14T13:00:00,2023-11-18T03:00:00,Delivered
SHP005369,HUB012,HUB019,CAR006,2023-11-13T18:00:00,2023-11-15T07:00:00,Delayed
SHP005370,HUB017,HUB012,CAR009,2023-07-20T22:00:00,2023-07-25T10:00:00,Delivered
SHP005371,HUB009,HUB008,CAR008,2023-12-21T13:00:00,2023-12-23T14:00:00,Delivered
SHP005372,HUB004,HUB015,CAR006,2023-04-19T20:00:00,2023-04-22T15:00:00,Delivered
SHP005373,HUB012,HUB002,CAR007,2023-12-07T18:00:00,2023-12-11T12:00:00,Delivered
SHP005374,HUB018,HUB014,CAR004,2023-02-01T19:00:00,2023-02-05T20:00:00,Delayed
SHP005375,HUB009,HUB004,CAR008,2023-10-25T06:00:00,2023-10-29T23:00:00,Delayed
SHP005376,HUB019,HUB004,CAR005,2023-03-23T02:00:00,2023-03-25T23:00:00,Delivered
SHP005377,HUB013,HUB016,CAR007,2023-03-17T09:00:00,2023-03-19T03:00:00,Delivered
SHP005378,HUB001,HUB013,CAR003,2023-12-09T22:00:00,2023-12-13T12:00:00,Delivered
SHP005379,HUB012,HUB009,CAR008,2023-08-09T12:00:00,2023-08-11T17:00:00,Delivered
SHP005380,HUB019,HUB016,CAR006,2023-02-09T21:00:00,2023-02-14T07:00:00,Delivered
SHP005381,HUB004,HUB011,CAR001,2023-09-07T05:00:00,2023-09-09T10:00:00,Delivered
SHP005382,HUB009,HUB004,CAR002,2023-09-13T01:00:00,2023-09-16T18:00:00,Delivered
SHP005383,HUB011,HUB003,CAR004,2023-11-13T00:00:00,2023-11-14T00:00:00,Delivered
SHP005384,HUB003,HUB011,CAR008,2023-05-12T21:00:00,2023-05-16T06:00:00,Delivered
SHP005385,HUB011,HUB005,CAR004,2023-09-04T16:00:00,2023-09-06T16:00:00,Delivered
SHP005386,HUB012,HUB017,CAR005,2023-06-10T12:00:00,2023-06-14T09:00:00,Delivered
SHP005387,HUB008,HUB019,CAR009,2023-06-07T23:00:00,2023-06-11T04:00:00,Delivered
SHP005388,HUB018,HUB007,CAR001,2023-10-14T04:00:00,2023-10-16T17:00:00,Delivered
SHP005389,HUB009,HUB010,CAR010,2023-01-22T06:00:00,2023-01-25T04:00:00,Delivered
SHP005390,HUB004,HUB017,CAR008,2023-11-17T06:00:00,2023-11-19T08:00:00,Delivered
SHP005391,HUB002,HUB016,CAR002,2023-10-08T23:00:00,2023-10-10T18:00:00,Delayed
SHP005392,HUB013,HUB001,CAR007,2023-12-07T06:00:00,2023-12-11T06:00:00,Delivered
SHP005393,HUB017,HUB004,CAR002,2023-12-05T00:00:00,2023-12-08T21:00:00,Delayed
SHP005394,HUB018,HUB019,CAR004,,2023-07-29T09:00:00,Delivered
SHP005395,HUB012,HUB016,CAR010,2023-06-12T07:00:00,2023-06-15T04:00:00,Delivered
SHP005396,HUB007,HUB013,CAR005,2023-08-20T22:00:00,2023-08-22T21:00:00,Delivered
SHP005397,HUB006,HUB011,CAR001,2023-12-06T05:00:00,2023-12-08T10:00:00,Delivered
SHP005398,HUB003,HUB017,CAR006,2023-11-15T02:00:00,2023-11-17T11:00:00,Delivered
SHP005399,HUB007,HUB013,CAR008,2023-03-12T16:00:00,2023-03-15T16:00:00,Delivered
SHP005400,HUB003,HUB001,CAR007,2023-09-04T07:00:00,2023-09-06T11:00:00,Delivered
SHP005401,HUB011,HUB007,CAR005,2023-10-04T21:00:00,2023-10-06T03:00:00,Delayed
SHP005402,HUB020,HUB019,CAR003,2023-05-01T17:00:00,2023-05-04T15:00:00,Delivered
SHP005403,HUB001,HUB005,CAR006,2023-12-14T09:00:00,2023-12-16T23:00:00,Delayed
SHP005404,HUB001,HUB016,CAR005,2023-01-30T11:00:00,2023-02-01T00:00:00,Delayed
SHP005405,HUB001,HUB008,CAR003,2023-03-29T03:00:00,2023-04-02T23:00:00,Delivered
SHP005406,HUB012,HUB009,,2023-09-29T07:00:00,2023-10-03T08:00:00,Delivered
SHP005407,HUB009,HUB004,CAR001,2023-04-28T20:00:00,2023-05-02T10:00:00,Delivered
SHP005408,HUB020,HUB015,CAR003,2023-11-01T10:00:00,2023-11-04T19:00:00,Delivered
SHP005409,HUB007,HUB016,CAR001,2023-11-26T01:00:00,2023-11-29T16:00:00,Delayed
SHP005410,HUB007,HUB008,CAR001,2023-04-03T05:00:00,2023-04-06T01:00:00,Delivered
SHP005411,HUB020,HUB006,CAR002,2023-03-26T15:00:00,2023-03-29T03:00:00,Delivered
SHP005412,HUB019,HUB012,CAR009,2023-04-01T20:00:00,2023-04-06T03:00:00,In Transit
SHP005413,HUB003,HUB020,CAR003,2023-11-03T23:00:00,2023-11-06T16:00:00,Delayed
SHP005414,HUB010,HUB003,CAR005,2023-09-13T11:00:00,2023-09-15T13:00:00,Delayed
SHP005415,HUB018,HUB006,CAR006,2023-08-02T09:00:00,2023-08-06T02:00:00,Delivered
SHP005416,HUB014,HUB020,CAR006,2023-12-06T10:00:00,2023-12-11T00:00:00,Delivered
SHP005417,HUB012,HUB002,CAR007,2023-08-26T19:00:00,2023-08-31T16:00:00,Delayed
SHP005418,HUB004,HUB013,CAR010,2023-11-25T00:00:00,2023-11-27T16:00:00,Delivered
SHP005419,HUB015,HUB001,CAR005,2023-03-26T13:00:00,2023-03-28T22:00:00,Delivered
SHP005420,HUB018,HUB002,CAR005,2023-12-19T12:00:00,2023-12-22T16:00:00,Delayed
SHP005421,HUB006,HUB018,,2023-01-17T22:00:00,2023-01-20T11:00:00,Delivered
SHP005422,HUB006,HUB001,CAR010,2023-03-22T05:00:00,2023-03-24T23:00:00,Delivered
SHP005423,HUB001,HUB007,CAR010,2023-12-11T23:00:00,2023-12-14T11:00:00,Delivered
SHP005424,HUB005,HUB017,CAR007,2023-05-05T10:00:00,2023-05-10T06:00:00,Delivered
SHP005425,HUB016,HUB003,CAR006,2023-12-10T03:00:00,2023-12-11T19:00:00,Delivered
SHP005426,HUB018,HUB008,CAR009,2023-06-10T07:00:00,2023-06-14T15:00:00,Cancelled
SHP005427,HUB019,HUB003,CAR007,2023-10-30T11:00:00,2023-11-01T15:00:00,In Transit
SHP005428,HUB011,HUB005,,2023-10-09T22:00:00,2023-10-13T10:00:00,Delivered
SHP005429,HUB002,HUB004,CAR009,2023-02-15T15:00:00,2023-02-20T04:00:00,Delivered
SHP005430,HUB003,HUB011,CAR010,2023-08-05T07:00:00,2023-08-07T09:00:00,Delivered
SHP005431,HUB002,HUB012,CAR001,2023-05-25T21:00:00,2023-05-30T21:00:00,Delivered
SHP005432,HUB015,HUB009,CAR001,2023-01-15T22:00:00,2023-01-18T20:00:00,Delivered
SHP005433,HUB010,HUB013,CAR010,2023-05-20T05:00:00,2023-05-21T16:00:00,Delivered
SHP005434,HUB010,HUB003,CAR009,2023-04-06T17:00:00,2023-04-11T01:00:00,In Transit
SHP005435,HUB015,HUB019,CAR008,2023-03-31T10:00:00,2023-04-03T04:00:00,Delivered
SHP005436,HUB004,HUB002,CAR010,2023-04-15T14:00:00,2023-04-18T13:00:00,Delayed
SHP005437,HUB015,HUB020,CAR007,2023-12-03T00:00:00,2023-12-07T15:00:00,Delivered
SHP005438,HUB007,HUB013,CAR002,2023-03-29T17:00:00,2023-04-01T02:00:00,Delayed
SHP005439,HUB012,HUB020,CAR006,2023-10-03T05:00:00,2023-10-06T19:00:00,Delivered
SHP005440,HUB005,HUB006,CAR007,2023-11-03T21:00:00,2023-11-05T11:00:00,Delayed
SHP005441,HUB020,HUB001,CAR007,2023-01-11T16:00:00,2023-01-16T02:00:00,Delivered
SHP005442,HUB008,HUB013,CAR002,2023-12-03T04:00:00,2023-12-04T07:00:00,In Transit
SHP005443,HUB013,HUB020,CAR002,2023-06-21T15:00:00,2023-06-23T17:00:00,Delayed
SHP005444,HUB014,HUB007,CAR004,2023-09-02T11:00:00,2023-09-06T11:00:00,Delayed
SHP005445,HUB008,HUB019,CAR008,2023-12-28T16:00:00,2024-01-01T07:00:00,Delayed
SHP005446,HUB003,HUB005,CAR004,2023-04-30T15:00:00,2023-05-04T21:00:00,Delivered
SHP005447,HUB009,HUB008,CAR003,2023-05-22T02:00:00,2023-05-26T10:00:00,In Transit
SHP005448,HUB004,HUB006,CAR008,2023-09-15T15:00:00,2023-09-19T20:00:00,Delivered
SHP005449,HUB020,HUB002,CAR009,2023-02-05T06:00:00,2023-02-09T20:00:00,In Transit
SHP005450,HUB005,HUB007,CAR001,2023-06-06T09:00:00,2023-06-10T03:00:00,Delivered
SHP005451,HUB020,HUB016,CAR009,2023-10-15T03:00:00,2023-10-18T08:00:00,Delayed
SHP005452,HUB002,HUB011,CAR003,2023-12-09T10:00:00,2023-12-13T17:00:00,Delivered
SHP005453,HUB017,HUB010,CAR003,2023-03-10T08:00:00,2023-03-11T20:00:00,Delivered
SHP005454,HUB008,HUB004,CAR004,2023-09-11T15:00:00,2023-09-16T05:00:00,Delivered
SHP005455,HUB002,HUB012,CAR008,2023-10-21T05:00:00,2023-10-23T23:00:00,Delayed
SHP005456,HUB012,HUB018,CAR002,2023-04-30T13:00:00,2023-05-04T05:00:00,Delivered
SHP005457,HUB005,HUB017,CAR010,2023-08-03T17:00:00,2023-08-06T16:00:00,Cancelled
SHP005458,HUB015,HUB001,CAR001,2023-08-02T05:00:00,2023-08-03T10:00:00,Delivered
SHP005459,HUB015,HUB013,CAR007,2023-05-26T23:00:00,2023-05-31T08:00:00,Delivered
SHP005460,HUB019,HUB005,CAR002,2023-12-23T07:00:00,2023-12-28T03:00:00,Delivered
SHP005461,HUB009,HUB014,CAR009,2023-12-19T18:00:00,2023-12-22T11:00:00,Delivered
SHP005462,HUB017,HUB010,CAR009,2023-10-27T18:00:00,2023-10-30T02:00:00,Delivered
SHP005463,HUB020,HUB015,CAR003,2023-06-30T09:00:00,2023-07-03T20:00:00,Delayed
SHP005464,HUB009,HUB011,CAR003,2023-12-14T03:00:00,2023-12-17T12:00:00,Delayed
SHP005465,HUB009,HUB014,CAR006,2023-02-21T09:00:00,2023-02-23T23:00:00,Delivered
SHP005466,HUB017,HUB003,CAR005,2023-06-12T05:00:00,2023-06-14T21:00:00,Delivered
SHP005467,HUB013,HUB010,CAR007,2023-06-12T00:00:00,2023-06-15T23:00:00,Delivered
SHP005468,HUB016,HUB019,CAR005,2023-03-21T02:00:00,2023-03-23T08:00:00,In Transit
SHP005469,HUB020,HUB016,CAR006,2023-05-14T16:00:00,2023-05-16T20:00:00,Delivered
SHP005470,HUB015,HUB004,CAR006,2023-05-09T04:00:00,2023-05-11T00:00:00,Delivered
SHP005471,HUB001,HUB008,CAR009,2023-12-13T06:00:00,2023-12-15T17:00:00,Delayed
SHP005472,HUB015,HUB005,CAR001,2023-08-16T09:00:00,2023-08-17T17:00:00,Delivered
SHP005473,HUB002,HUB015,CAR004,2023-03-24T07:00:00,2023-03-28T11:00:00,In Transit
SHP005474,HUB016,HUB015,CAR004,,2023-04-28T07:00:00,Delivered
SHP005475,HUB015,HUB012,CAR006,2023-12-16T17:00:00,2023-12-18T15:00:00,In Transit
SHP005476,HUB020,HUB009,CAR006,2023-02-21T23:00:00,2023-02-23T06:00:00,Delivered
SHP005477,HUB019,HUB017,CAR002,2023-09-28T03:00:00,2023-09-29T15:00:00,Delayed
SHP005478,HUB016,HUB019,CAR004,2023-05-27T04:00:00,2023-05-31T14:00:00,Delivered
SHP005479,HUB011,HUB012,CAR004,2023-06-08T06:00:00,2023-06-10T06:00:00,Delivered
SHP005480,HUB015,HUB005,CAR001,2023-05-19T01:00:00,2023-05-23T01:00:00,Delivered
SHP005481,HUB007,HUB002,CAR001,2023-11-10T20:00:00,2023-11-12T06:00:00,Delivered
SHP005482,HUB007,HUB009,CAR003,2023-05-31T20:00:00,2023-06-03T01:00:00,Delivered
SHP005483,HUB006,HUB011,CAR005,2023-09-03T16:00:00,2023-09-05T22:00:00,Delayed
SHP005484,HUB005,HUB003,CAR003,2023-07-07T15:00:00,2023-07-11T22:00:00,Delayed
SHP005485,HUB003,HUB002,CAR003,2023-06-05T03:00:00,2023-06-09T03:00:00,Cancelled
SHP005486,HUB006,HUB010,CAR005,2023-11-30T19:00:00,2023-12-03T17:00:00,Delivered
SHP005487,HUB003,HUB013,CAR003,2023-10-04T06:00:00,2023-10-05T16:00:00,Delivered
SHP005488,HUB012,HUB004,CAR007,2023-07-27T11:00:00,2023-07-28T18:00:00,In Transit
SHP005489,HUB010,HUB001,CAR003,2023-08-27T14:00:00,2023-08-30T15:00:00,Delivered
SHP005490,HUB005,HUB012,CAR008,2023-07-08T02:00:00,2023-07-09T05:00:00,Cancelled
SHP005491,HUB018,HUB012,CAR008,2023-06-09T07:00:00,2023-06-13T09:00:00,Delayed
SHP005492,HUB009,HUB016,CAR002,2023-12-21T17:00:00,2023-12-24T03:00:00,Delayed
SHP005493,HUB002,HUB007,CAR002,2023-03-31T18:00:00,2023-04-02T03:00:00,Delivered
SHP005494,HUB005,HUB012,CAR002,2023-02-17T04:00:00,2023-02-21T08:00:00,Delivered
SHP005495,HUB003,HUB002,CAR003,2023-07-14T04:00:00,2023-07-16T09:00:00,Delivered
SHP005496,HUB010,HUB019,CAR003,2023-12-13T11:00:00,2023-12-15T07:00:00,Delayed
SHP005497,HUB013,HUB011,CAR005,2023-09-11T12:00:00,2023-09-13T16:00:00,Delayed
SHP005498,HUB020,HUB002,CAR004,2023-07-17T10:00:00,2023-07-19T14:00:00,Delivered
SHP005499,HUB007,HUB016,CAR003,2023-05-11T13:00:00,2023-05-14T19:00:00,Delivered
SHP005500,HUB016,HUB013,CAR002,2023-09-10T09:00:00,2023-09-14T19:00:00,Delivered
SHP005501,HUB011,HUB006,CAR003,2023-05-31T23:00:00,2023-06-05T23:00:00,Delivered
SHP005502,HUB005,HUB013,CAR005,2023-11-06T14:00:00,2023-11-10T10:00:00,Delivered
SHP005503,HUB013,HUB002,CAR004,2023-05-29T16:00:00,2023-06-02T23:00:00,Delivered
SHP005504,HUB004,HUB013,CAR007,2023-06-25T07:00:00,2023-06-29T07:00:00,Delivered
SHP005505,HUB011,HUB009,CAR003,2023-05-11T00:00:00,2023-05-12T11:00:00,Delivered
SHP005506,HUB015,HUB002,CAR009,2023-08-01T17:00:00,2023-08-02T20:00:00,Delivered
SHP005507,HUB012,HUB013,CAR009,2023-11-27T07:00:00,2023-11-30T13:00:00,Delivered
SHP005508,HUB020,HUB015,CAR010,2023-10-17T22:00:00,2023-10-21T11:00:00,Delivered
SHP005509,HUB019,HUB002,CAR005,2023-04-20T12:00:00,2023-04-24T07:00:00,Delivered
SHP005510,HUB016,HUB018,CAR006,2023-02-01T22:00:00,2023-02-05T07:00:00,Delivered
SHP005511,HUB006,HUB012,CAR004,,2023-02-01T05:00:00,Delivered
SHP005512,HUB017,HUB009,CAR006,2023-02-25T03:00:00,2023-03-01T08:00:00,In Transit
SHP005513,HUB014,HUB017,CAR002,2023-11-27T22:00:00,2023-12-02T08:00:00,Delivered
SHP005514,HUB015,HUB004,CAR001,2023-01-05T23:00:00,2023-01-07T17:00:00,Delayed
SHP005515,HUB013,HUB007,CAR006,2023-02-07T17:00:00,2023-02-11T07:00:00,Delivered
SHP005516,HUB019,HUB008,CAR007,2023-02-09T07:00:00,2023-02-13T22:00:00,Delivered
SHP005517,HUB004,HUB017,CAR003,2023-12-30T18:00:00,2024-01-04T06:00:00,Delivered
SHP005518,HUB017,HUB001,CAR007,2023-10-18T23:00:00,2023-10-21T03:00:00,Delivered
SHP005519,HUB019,HUB009,CAR001,2023-02-06T02:00:00,2023-02-09T12:00:00,Delivered
SHP005520,HUB016,HUB001,CAR010,2023-08-24T03:00:00,2023-08-27T22:00:00,Delivered
SHP005521,HUB016,HUB008,CAR008,2023-04-21T20:00:00,2023-04-23T09:00:00,In Transit
SHP005522,HUB020,HUB006,CAR008,2023-06-08T13:00:00,2023-06-09T19:00:00,Delivered
